id;parent_id;level;level;object_type;object_key;query_status;query_time;query_type;message;created_time;updated_time;error.message
142;5;1;594700783880121_985414686947754;data;data.*;fetched (200);2025-04-21 11:27:48.914582;Facebook:/<page-id>/posts;El Estado colombiano, como medida de satisfacción y en cumplimiento de lo dispuesto por la Corte Interamericana de Derechos Humanos en el punto resolutivo No. 27 de la sentencia de 18 de octubre de 2023 adoptada en el caso Miembros de la Corporación Colectivo de Abogados “José Alvear Restrepo” vs. Colombia, comparte el texto completo de la decisión con la finalidad de que la sociedad conozca lo ocurrido y que no se repita. En su fallo, la Corte declaró la responsabilidad internacional de Colombia por los hechos de violencia, estigmatización, intimidación, hostigamientos, acciones de inteligencia ilegal e ilegítima, violencia de género, amenazas y desplazamiento perpetrados por agentes estatales contra los y las integrantes del Cajar, desde la década de 1990 y hasta la actualidad, con el fin de desincentivar u obstaculizar sus actividades de defensa de los derechos humanos.  Link: https://www.corteidh.or.cr/.../articulos/seriec_506_esp.pdf https://www.instagram.com/p/DB-FO3CxCH_/?igsh=MTJqZDlxNHJ1aTI2bw==;2024-12-11T01:34:18+0000;2024-12-18T15:23:00+0000;
143;5;1;594700783880121_985319226957300;data;data.*;fetched (200);2025-04-21 11:27:48.914582;Facebook:/<page-id>/posts;¿Sabías que puedes renovar tu pasaporte 100% en línea? Esto agilizará los procesos y te evitará filas. Conoce los beneficios aquí 👇 #PasaportesDelCambio;2024-12-10T21:33:47+0000;2025-04-09T16:37:56+0000;
144;5;1;594700783880121_984986856990537;data;data.*;fetched (200);2025-04-21 11:27:48.914582;Facebook:/<page-id>/posts;Colombia y Suecia avanzan en su asociación bilateral por medio de su diálogo político a nivel bilateral y en foros multilaterales.  Ambos países impulsaron la realización de la Primera Conferencia Conferencia Ministerial Mundial para Poner Fin a la Violencia Contra la Niñez (EVAC), que además de haber contado con la participación de delegados de 119 países, hizo un llamado a la acción intergubernamental para fortalecer la protección infantil.  Además, Suecia y Colombia trabajan de la mano en foros multilaterales y en torno a su compromiso con los derechos humanos, la democracia y el Estado de Derecho, así como con la igualdad de género.;2024-12-10T12:03:03+0000;2024-12-18T15:25:45+0000;
145;5;1;594700783880121_984421557047067;data;data.*;fetched (200);2025-04-21 11:27:48.914582;Facebook:/<page-id>/posts;La Cancillería en alianza con la @fao, impulsa el proyecto 'Innovación Tecnológica, Producción Sostenible y Generación de Ingresos' en La Libertad, Amazonas. Un ejemplo de compromiso con el desarrollo sostenible y el bienestar de nuestras comunidades fronterizas.;2024-12-09T15:22:32+0000;2024-12-09T20:49:10+0000;
146;5;1;594700783880121_983845260438030;data;data.*;fetched (200);2025-04-21 11:27:48.914582;Facebook:/<page-id>/posts;#NoticiasDelCambio | Te contamos los hechos más destacados de la semana.;2024-12-08T19:02:20+0000;2024-12-18T15:27:02+0000;
147;5;1;594700783880121_983234607165762;data;data.*;fetched (200);2025-04-21 11:27:48.914582;Facebook:/<page-id>/posts;🏝️| En Providencia, la Cancillería encabezó una jornada de diálogo territorial con la comunidad, recopilando insumos fundamentales para la formulación de la Política de Desarrollo e Integración Fronteriza. Este encuentro fortaleció el acercamiento con el pueblo raizal y la comunidad en general, reafirmando el compromiso con el desarrollo integral de la frontera insular.;2024-12-07T21:52:35+0000;2024-12-07T21:52:35+0000;
148;5;1;594700783880121_982953770527179;data;data.*;fetched (200);2025-04-21 11:27:48.914582;Facebook:/<page-id>/posts;#Hoy Canciller Luis Gilberto Murillo participó en el Panel Unidos por el Cambio: una alianza mundial contra el hambre y la pobreza, que se realizó en el Foro de Doha, que tiene lugar este 7 y 8 de diciembre en Qatar.  El jefe de la diplomacia colombiana aseguró que la Alianza Global contra la Pobreza y el Hambre, lanzada en la cumbre del G20 en Río de Janeiro con el compromiso inicial de más de 80 países y 60 instituciones, es una iniciativa urgente que busca abordar las causas profundas de la pobreza y el hambre a través de una acción global coordinada.  En la Declaración de Compromiso que Colombia elaboró para la adhesión a la Alianza, se incluyeron compromisos que reflejan el peopósito de Colombia en esta materia, como las políticas internas que se están implementando para la superación del hambre y la pobreza y la disposición de promover la cooperación entre los miembros de la Alianza para erradicar estas problemáticas.  Algunas de las políticas que Colombia se encuentra implementando y que se incluyeron en la Declaración de Compromiso son:  ▪️Política de Agroecología. ▪️Plan Nacional para la Promoción de la Comercialización de la Producción de la Economía Campesina, Familiar y Comunitaria. ▪️Zonas de Recuperación Nutricional (ZRN) en Ecosistemas estratégicos para la Soberanía Alimentaria. ▪️Política del Derecho Humano a la Alimentación, Nutrición Adecuada y Soberanía Alimentaria. ▪️Registro Universal de Ingresos (RUI). ▪️Implementación del Sistema Nacional de Seguimiento y Monitoreo para la Superación del Hambre y la Malnutrición. ▪️Programa Hambre Cero.;2024-12-07T13:39:06+0000;2024-12-07T21:31:17+0000;
149;5;1;594700783880121_982946837194539;data;data.*;fetched (200);2025-04-21 11:27:48.914582;Facebook:/<page-id>/posts;La agenda del Foro de Doha incluye temas como la sostenibilidad, el medio ambiente, el cambio climático, la seguridad alimentaria, la inteligencia artificial y la regulación de su uso, la tecnología digital y la ciberseguridad.;2024-12-07T13:27:29+0000;2024-12-07T13:27:29+0000;
150;5;1;594700783880121_982918760530680;data;data.*;fetched (200);2025-04-21 11:27:48.914582;Facebook:/<page-id>/posts;Luis Miguel Merlano Hoyos, embajador de Colombia en Emiratos Árabes Unidos y concurrente para Qatar, Baréin, Yemen y Kuwait, nos explica la importancia de la participación de Colombia en el Foro de Doha.;2024-12-07T12:36:16+0000;2024-12-07T12:36:16+0000;
151;5;1;594700783880121_982907510531805;data;data.*;fetched (200);2025-04-21 11:27:48.914582;Facebook:/<page-id>/posts;Canciller Luis Gilberto Murillo participa en el Foro de Doha;2024-12-07T12:15:25+0000;2024-12-07T12:15:25+0000;
152;5;1;594700783880121_982531947236028;data;data.*;fetched (200);2025-04-21 11:27:48.914582;Facebook:/<page-id>/posts;Comunicado de Prensa sobre visita oficial a Colombia del Comité de la ONU contra la Desaparición Forzada  En relación con la visita oficial a Colombia del Comité de la ONU contra la Desaparición Forzada, el Ministerio de Relaciones Exteriores se permite informar lo siguiente:  El Gobierno Nacional rechaza categóricamente la afirmación del comité sobre la supuesta existencia de 20.000 cuerpos no identificados en un hangar del aeropuerto El Dorado de Bogotá, divulgada el 5 de diciembre de 2024. Esta declaración, carente de sustento, ha generado confusión y controversia en el país, afectando la confianza en el informe presentado.  La Cancillería ha elevado una nota verbal de protesta al Comité, exigiendo explicaciones claras y precisas sobre el origen de esta información, que no solo carece de respaldo, sino que también compromete la rigurosidad y credibilidad de un órgano especializado de Naciones Unidas.  El Gobierno colombiano reitera su reconocimiento a la gravedad de la desaparición forzada en el país y su compromiso inquebrantable de erradicar este delito. Además, destaca la importancia del trabajo conjunto con las agencias de Naciones Unidas acreditadas en Colombia, que ha fortalecido la implementación de las recomendaciones de la Comisión para el Esclarecimiento de la Verdad, la Convivencia y la No Repetición, así como la ampliación de la agenda de derechos humanos.  El Gobierno Nacional continuará promoviendo una política de derechos humanos basada en la transparencia y el escrutinio internacional, pero subraya que la verificación rigurosa de la información es indispensable para preservar la confianza y la efectividad de los mecanismos de Naciones Unidas.  https://www.cancilleria.gov.co/newsroom/publiques/comunicado-prensa-visita-oficial-colombia-comite-onu-desaparicion-forzada ñ;2024-12-06T22:15:14+0000;2024-12-18T21:37:15+0000;
153;5;1;594700783880121_982468960575660;data;data.*;fetched (200);2025-04-21 11:27:48.914582;Facebook:/<page-id>/posts;"Colombia abre oficialmente su embajada en la República de Senegal  El Canciller@luisgmurillou oficializó la puesta en marcha de la Embajada de Colombia en la República de Senegal, como un símbolo de la voluntad de nuestro país por construir lazos sólidos con el continente Africano.  #EstrategiaÁfrica  En su intervención expresó: ¨Hoy honramos la memoria de nuestros ancestros y nuestras ancestras como un pilar de nuestra conexión histórica con esta parte del mundo (...) estamos en un proceso de reconexión con nuestra madre tierra y de la cultura, un proceso de reconexión histórica con África”.  Fruto de las nuevas relaciones con el continente africano, ya el país exportó su primer lote de café a la República de Senegal, y continuará trabajando por fortalecer las relaciones comerciales y afianzando los intercambios en materia de cultura, deporte e historia para el bienestar y crecimiento de los dos pueblos.  Colombia observa en la Estrategia 2063 de la Unión Africana, un marco propicio para la profundización de las relaciones políticas y comerciales; y Senegal tiene un enorme potencial, en esa perspectiva";2024-12-06T19:37:24+0000;2024-12-06T19:45:36+0000;
154;5;1;594700783880121_982451040577452;data;data.*;fetched (200);2025-04-21 11:27:48.914582;Facebook:/<page-id>/posts;;2024-12-06T19:02:35+0000;2024-12-06T21:50:07+0000;
168;12;1;301178233334429_1029724092519426;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;📌#DeInterés | Migración Colombia aplica medida de inadmisión a dos ciudadanos nepalíes que fueron detectados en las salas internacionales del Aeropuerto Internacional El Dorado con pasaportes de Malasia falsos.;2024-12-30T22:04:58+0000;2024-12-30T22:04:58+0000;
169;12;1;301178233334429_1022468933244942;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;Con el objetivo de construir espacios de participación más incluyentes y que reduzcan las brechas a la población con discapacidad, adelantamos en el Aeropuerto Internacional El Dorado la primera mesa de participación ciudadana enfocada en Personas con Discapacidad.;2024-12-20T20:30:02+0000;2025-01-05T20:14:30+0000;
170;12;1;301178233334429_1022443019914200;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;"Con la participación de los consejos comunitarios de comunidades negras, resguardos indígenas de los pueblos Embera, Zenú y Gunadule, migrantes, comunidad local y el Gobierno nacional; los #DiálogosFronterizosPorLaVida, de Migración Colombia, se desarrollan con éxito en Acandí. 🙌🇨🇴";2024-12-20T19:32:50+0000;2025-01-12T22:18:51+0000;
171;12;1;301178233334429_1022315783260257;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;Nuestros equipos de respuesta están preparados para brindarle apoyo a las víctimas de #TrataDePersonas en tiempo real, una vez se recibe un reporte. #PulsaElBotón con responsabilidad, con tu ayuda combatimos este delito.;2024-12-20T15:30:59+0000;2024-12-20T15:30:59+0000;
172;12;1;301178233334429_1021740606651108;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;A pesar de los esfuerzos del Gobierno nacional, miles de personas siguen cayendo en las redes de #TrataDePersonas. Niñas, adolescentes y mujeres jóvenes son las víctimas más vulnerables de personas que explotan sus sueños y convierten sus cuerpos en mercancía. #NoEsUnPaseo;2024-12-19T21:24:00+0000;2024-12-27T16:33:58+0000;
173;12;1;301178233334429_1021718749986627;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;#FelicesFiestasyFelicesViajes | Con #CheckMig cargas de manera anticipada la información de tu vuelo y optimizas el tiempo en el proceso de entrevista con el oficial de Migración Colombia.   🔵 Recuerda que no es obligatorio. Realízalo sin costo aquí 👇🏼 https://apps.migracioncolombia.gov.co/pre-registro/;2024-12-19T20:30:03+0000;2024-12-28T23:28:18+0000;
174;12;1;301178233334429_1021692583322577;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;#GanaTiempoGanaMillas  Hasta el próximo 30 de enero las colombianas y colombianos que se registren en #Biomig en el Aeropuerto Internacional El Dorado, el Aeropuerto Internacional José María Córdova y el Aeropuerto Internacional Rafael Núñez de Cartagena de Indias, recibirán USD 25 o 5.000 millas, redimibles en vuelos internacionales de Avianca.;2024-12-19T19:31:04+0000;2024-12-19T19:31:04+0000;
175;12;1;301178233334429_1021597016665467;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;Desde Migración Colombia queremos desearte #FelicesFiestasyFelicesViajes.   Para poder resolver cualquier eventualidad, durante la temporada de #FinDeAño preséntate al control migratorio con 4 horas de anticipación a tu vuelo.;2024-12-19T16:30:02+0000;2024-12-19T16:30:02+0000;
176;12;1;301178233334429_1021548363336999;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;Los #DiálogosFronterizosPorLaVida de Migración Colombia regresan a Acandí este viernes 20 de diciembre desde las 8:30 de la mañana en el Hotel David Plaza.   Participa en este espacio de diálogo y construcción de soluciones junto a tu comunidad y el #GobiernoDelCambio.;2024-12-19T15:16:19+0000;2024-12-19T21:31:05+0000;
177;12;1;301178233334429_1021501403341695;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;#FelicesFiestasyFelicesViajes | 5️⃣ cosas que debes tener en cuenta si sales del país en compañía de #MenoresDeEdad👫 durante esta temporada de #FinDeAño👇🏼;2024-12-19T14:01:34+0000;2025-01-08T17:52:22+0000;
178;12;1;301178233334429_1020885570069945;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;Más de 100 asistentes de la sociedad civil, migrantes, representantes de 15 asociaciones afro, consejos comunitarios y entidades del #GobiernoDelCambio como Presidencia de la República, Departamento Nacional de Planeación - DNP, Instituto Colombiano de Bienestar Familiar ICBF celebraron con éxito los #DiálogosFronterizosPorLavida hoy en Necoclí.;2024-12-18T22:00:17+0000;2024-12-18T22:00:17+0000;
179;12;1;301178233334429_1020861496739019;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;En el #DíaInternacionalDelMigrante queremos destacar el valor de la migración como motor para el desarrollo. Como hijo de inmigrantes colombianos, David, un español estudiante de medicina, quiere poner su granito de arena.;2024-12-18T21:01:10+0000;2025-03-01T14:24:30+0000;
180;12;1;301178233334429_1020839890074513;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;Durante la celebración del #DíaInternacionalDelMigrante en Ipiales (Nariño) conocimos a Maribel, una venezolana que piensa que, aunque los procesos de integración pueden ser difíciles, como migrante se puede marcar la diferencia “en lo bonito”.;2024-12-18T20:15:24+0000;2024-12-18T20:15:24+0000;
181;12;1;301178233334429_1020817256743443;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;Los #MenoresDeEdad👫 que viajan solos, con un tercero o con sólo uno de sus padres deben presentar el #PermisoDeSalida notariado.   Encuentra todas las recomendaciones de viaje para niños, niñas y adolescentes aquí 👇🏼 https://www.migracioncolombia.gov.co/entidad/salida-de-menores-del-pais;2024-12-18T19:30:03+0000;2024-12-19T06:40:08+0000;
182;12;1;301178233334429_1020737383418097;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;En el marco de la conmemoración del #DíaInternacionalDelMigrante, nuestra Regional Nariño - Putumayo lideró un encuentro binacional para acercar la institucionalidad a migrantes y comunidades de acogida y promover la integración en la frontera colombo-ecuatoriana.;2024-12-18T17:00:45+0000;2024-12-18T22:07:45+0000;
183;12;1;301178233334429_1020691040089398;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;🚨 #Atención Necoclí  Tenemos una cita hoy, desde las 8:30 a.m., en el colegio del corregimiento El Totumo para realizar los #DiálogosFronterizosPorLavida de Migración Colombia.   Construyamos juntos las soluciones para las principales problemáticas de tu región.;2024-12-18T15:36:36+0000;2024-12-18T20:48:30+0000;
184;12;1;301178233334429_1020628850095617;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;#DeInterés | Migración Colombia deja a disposición de Policía Nacional de los Colombianos, en el Aeropuerto Internacional Alfonso Bonilla Aragón, a un colombiano requerido por el delito de homicidio. El ciudadano fue retenido por nuestros oficiales cuando pretendía salir del país con destino a España.;2024-12-18T14:00:13+0000;2024-12-18T14:00:13+0000;
185;12;1;301178233334429_1020123246812844;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;En Aeropuerto Internacional El Dorado dejamos a disposición de Policía Nacional de los Colombianos a un colombiano que llegó en calidad de deportado.   Durante el control migratorio nuestros oficiales detectaron que se identificaba con una cédula falsa, por lo que tendrá que afrontar cargos por falsedad de documento.;2024-12-17T22:10:03+0000;2024-12-30T14:27:29+0000;
186;12;1;301178233334429_1020094740149028;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;Para llegar a Estados Unidos Celeste tomó una lancha, junto a 18 personas, desde San Andrés hasta Nicaragua. Unos conocidos le habían dicho que era la ruta más fácil, pero debido al sobrepeso la embarcación naufragó minutos después. Ella fue la única sobreviviente.  #NoEsUnPaseo;2024-12-17T21:00:42+0000;2024-12-17T21:00:42+0000;
187;12;1;301178233334429_1020076050150897;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;Hacemos equipo con Armada de Colombia, la Alcaldía de Santa Marta D.T.C.H., Policía Nacional de los Colombianos, Parques Nacionales Naturales de Colombia y Corporación Autónoma Regional del Magdalena-Corpamag, para realizar labores de patrullaje, control y verificación en aguas de la bahía de Santa Marta.;2024-12-17T20:15:02+0000;2024-12-17T20:15:02+0000;
188;12;1;301178233334429_1020041350154367;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;Gracias al reporte de una empresa transportadora en nuestra plataforma #SIRE, oficiales de Migración Colombia de Valledupar interceptaron en bus intermunicipal que viajaba con destino a Bogotá a un ciudadano venezolano con orden de captura por el delito de hurto.;2024-12-17T19:00:39+0000;2025-03-11T15:21:30+0000;
189;12;1;301178233334429_1019982906826878;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;#FelicesFiestasyFelicesViajes | En está temporada queremos regalarte más tiempo para tu familia.   Con #Biomig evitas las filas y haces migración más rápido.   Disponible para el ingreso y salida de colombianos y la salida de extranjeros en los principales aeropuertos del país.;2024-12-17T17:00:42+0000;2024-12-18T15:39:31+0000;
190;12;1;301178233334429_1019931930165309;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;🚨 #Atención Necoclí  Tenemos una cita este miércoles 18 de diciembre desde las 8:30 a.m. para realizar los #DiálogosFronterizosPorLaVida de Migración Colombia.   Construyamos juntos las soluciones para las principales problemáticas de tu región.;2024-12-17T15:31:19+0000;2024-12-17T15:31:19+0000;
191;12;1;301178233334429_1019410860217416;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;#FelicesFiestasyFelicesViajes | En está temporada queremos regalarte más tiempo para tu familia.   Con #Biomig evitas las filas y haces migración más rápido.   Disponible para el ingreso y salida de colombianos y la salida de extranjeros en los principales aeropuertos del país.;2024-12-16T23:00:04+0000;2024-12-17T01:27:51+0000;
192;12;1;301178233334429_1019369483554887;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;El Cuerpo Consular de Cartagena de Indias resaltó la gestión y el compromiso de Migración Colombia en servicio de la seguridad de la ciudad amurallada, reconociendo a nuestro director regional Caribe, Dolcey de los Reyes, la Orden Civil del Mercurio en el grado de COMENDADOR.;2024-12-16T21:15:02+0000;2024-12-17T01:27:46+0000;
193;12;1;301178233334429_1019335963558239;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;🗞️ #EsNoticia | Migración Colombia expulsa al dominicano Joel Sosa, alias PSOSA/MANTECO, requerido en Chile por tráfico de estupefacientes. Sosa fue aprendido en Bogotá, gracias a la articulación de nuestra Regional Andina, el Grupo de Policía Judicial, el CTI de la Fiscalía General de la Nación Colombia y el Gaula del Ejército Nacional de Colombia.;2024-12-16T20:00:12+0000;2024-12-17T23:19:23+0000;
194;12;1;301178233334429_1019268546898314;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;#MigraciónEnCifras | En nuevo informe de migrantes venezolan@s el #OM3 de Migración Colombia cita estudio sobre su aporte fiscal al país, que en 2022 ascendió a USD 529 millones.   Consúltalo acá 👇 https://www.migracioncolombia.gov.co/infografias-migracion-colombia/informe-venez-jul-ago-2024;2024-12-16T17:30:03+0000;2024-12-20T04:30:42+0000;
195;12;1;301178233334429_1019233613568474;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;#GanaTiempoGanaMillas  Hasta el próximo 30 de enero las colombianas y colombianos que se registren en #Biomig en el Aeropuerto Internacional El Dorado, el Aeropuerto Internacional José María Córdova y el Aeropuerto Internacional Rafael Núñez de Cartagena de Indias, recibirán USD 25 o 5.000 millas, redimibles en vuelos internacionales de Avianca.;2024-12-16T16:28:00+0000;2024-12-16T16:28:00+0000;
196;12;1;301178233334429_1017759083715927;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;#MigraciónEnPluma te trae “La maleta”  de Sergei Dovlátov  “No somos mejores que los indígenas nativos norteamericanos y, por supuesto, tampoco somos más inteligentes. Solo fuimos quienes llegamos a la última parada de este autobús”  Lee acá la reseña 👇  https://www.migracioncolombia.gov.co/biblioteca-de-migracion/la-maleta;2024-12-14T17:25:12+0000;2024-12-15T23:37:52+0000;
197;12;1;301178233334429_1016955490462953;data;data.*;fetched (200);2025-04-21 11:27:52.195628;Facebook:/<page-id>/posts;#MigraciónEnCifras | El #OM3 de Migración Colombia publicó el nuevo Informe de migrantes venezolanas(os):   2.808.905 migrantes venezolan@s en Colombia representan el 5.6% de la población del país 🫶  Lee más 👇 https://www.migracioncolombia.gov.co/infografias-migracion-colombia/informe-venez-jul-ago-2024;2024-12-13T14:29:12+0000;2024-12-30T18:58:29+0000;
