"level","id","parent_id","object_id","object_type","object_key","query_status","query_time","query_type","id","message","created_time","from.name","from.id","status_type","comments","comments.data","shares.count","summary","summary.total_count","summary.can_like","summary.has_liked"
"2","303","71","319662435565899_1150944005771067","empty","","fetched (200)","2022-11-23 00:39:10.568246","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","304","71","319662435565899_1150944005771067","offcut","","fetched (200)","2022-11-23 00:39:10.568246","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","305","71","319662435565899_1150944005771067","headers","","fetched (200)","2022-11-23 00:39:10.568246","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","306","73","319662435565899_1149619092570225","empty","","fetched (200)","2022-11-23 00:39:11.341101","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","307","73","319662435565899_1149619092570225","offcut","","fetched (200)","2022-11-23 00:39:11.341101","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","308","73","319662435565899_1149619092570225","headers","","fetched (200)","2022-11-23 00:39:11.341101","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","309","72","319662435565899_607594167732820","empty","","fetched (200)","2022-11-23 00:39:11.039339","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","310","72","319662435565899_607594167732820","offcut","","fetched (200)","2022-11-23 00:39:11.039339","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","311","72","319662435565899_607594167732820","headers","","fetched (200)","2022-11-23 00:39:11.039339","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","312","74","319662435565899_1149004732631661","empty","","fetched (200)","2022-11-23 00:39:11.649971","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","313","74","319662435565899_1149004732631661","offcut","","fetched (200)","2022-11-23 00:39:11.649971","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","314","74","319662435565899_1149004732631661","headers","","fetched (200)","2022-11-23 00:39:11.649971","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","315","76","319662435565899_1145607132971421","empty","","fetched (200)","2022-11-23 00:39:12.204642","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","316","76","319662435565899_1145607132971421","offcut","","fetched (200)","2022-11-23 00:39:12.204642","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","317","76","319662435565899_1145607132971421","headers","","fetched (200)","2022-11-23 00:39:12.204642","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","318","75","319662435565899_1148804055985062","empty","","fetched (200)","2022-11-23 00:39:11.910586","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","319","75","319662435565899_1148804055985062","offcut","","fetched (200)","2022-11-23 00:39:11.910586","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","320","75","319662435565899_1148804055985062","headers","","fetched (200)","2022-11-23 00:39:11.910586","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","321","77","319662435565899_1145605809638220","empty","","fetched (200)","2022-11-23 00:39:12.726889","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","322","77","319662435565899_1145605809638220","offcut","","fetched (200)","2022-11-23 00:39:12.726889","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","323","77","319662435565899_1145605809638220","headers","","fetched (200)","2022-11-23 00:39:12.726889","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","324","79","319662435565899_1145602182971916","empty","","fetched (200)","2022-11-23 00:39:13.268614","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","325","79","319662435565899_1145602182971916","offcut","","fetched (200)","2022-11-23 00:39:13.268614","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","326","79","319662435565899_1145602182971916","headers","","fetched (200)","2022-11-23 00:39:13.268614","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","327","78","319662435565899_1145604569638344","empty","","fetched (200)","2022-11-23 00:39:12.908848","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","328","78","319662435565899_1145604569638344","offcut","","fetched (200)","2022-11-23 00:39:12.908848","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","329","78","319662435565899_1145604569638344","headers","","fetched (200)","2022-11-23 00:39:12.908848","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","330","83","319662435565899_1144289463103188","empty","","fetched (200)","2022-11-23 00:39:13.923725","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","331","83","319662435565899_1144289463103188","offcut","","fetched (200)","2022-11-23 00:39:13.923725","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","332","83","319662435565899_1144289463103188","headers","","fetched (200)","2022-11-23 00:39:13.923725","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","333","80","319662435565899_1144996579699143","empty","","fetched (200)","2022-11-23 00:39:13.536406","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","334","80","319662435565899_1144996579699143","offcut","","fetched (200)","2022-11-23 00:39:13.536406","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","335","80","319662435565899_1144996579699143","headers","","fetched (200)","2022-11-23 00:39:13.536406","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","336","84","319662435565899_1143624056503062","empty","","fetched (200)","2022-11-23 00:39:14.197047","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","337","84","319662435565899_1143624056503062","offcut","","fetched (200)","2022-11-23 00:39:14.197047","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","338","84","319662435565899_1143624056503062","headers","","fetched (200)","2022-11-23 00:39:14.197047","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","339","85","319662435565899_1142918783240256","empty","","fetched (200)","2022-11-23 00:39:14.541356","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","340","85","319662435565899_1142918783240256","offcut","","fetched (200)","2022-11-23 00:39:14.541356","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","341","85","319662435565899_1142918783240256","headers","","fetched (200)","2022-11-23 00:39:14.541356","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","342","86","319662435565899_1142308659967935","empty","","fetched (200)","2022-11-23 00:39:14.875048","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","343","86","319662435565899_1142308659967935","offcut","","fetched (200)","2022-11-23 00:39:14.875048","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","344","86","319662435565899_1142308659967935","headers","","fetched (200)","2022-11-23 00:39:14.875048","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","345","87","319662435565899_1141642830034518","empty","","fetched (200)","2022-11-23 00:39:15.221383","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","346","87","319662435565899_1141642830034518","offcut","","fetched (200)","2022-11-23 00:39:15.221383","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","347","87","319662435565899_1141642830034518","headers","","fetched (200)","2022-11-23 00:39:15.221383","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","348","89","319662435565899_1139061343626000","empty","","fetched (200)","2022-11-23 00:39:15.935383","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","349","89","319662435565899_1139061343626000","offcut","","fetched (200)","2022-11-23 00:39:15.935383","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","350","89","319662435565899_1139061343626000","headers","","fetched (200)","2022-11-23 00:39:15.935383","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","351","88","319662435565899_1139717833560351","empty","","fetched (200)","2022-11-23 00:39:15.539934","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","352","88","319662435565899_1139717833560351","offcut","","fetched (200)","2022-11-23 00:39:15.539934","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","353","88","319662435565899_1139717833560351","headers","","fetched (200)","2022-11-23 00:39:15.539934","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","354","90","319662435565899_1137245923807542","empty","","fetched (200)","2022-11-23 00:39:16.208337","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","355","90","319662435565899_1137245923807542","offcut","","fetched (200)","2022-11-23 00:39:16.208337","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","356","90","319662435565899_1137245923807542","headers","","fetched (200)","2022-11-23 00:39:16.208337","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","357","91","319662435565899_1685929588453689","empty","","fetched (200)","2022-11-23 00:39:16.512502","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","358","91","319662435565899_1685929588453689","offcut","","fetched (200)","2022-11-23 00:39:16.512502","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","359","91","319662435565899_1685929588453689","headers","","fetched (200)","2022-11-23 00:39:16.512502","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","360","93","319662435565899_1135917207273747","empty","","fetched (200)","2022-11-23 00:39:17.232085","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","361","93","319662435565899_1135917207273747","offcut","","fetched (200)","2022-11-23 00:39:17.232085","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","362","93","319662435565899_1135917207273747","headers","","fetched (200)","2022-11-23 00:39:17.232085","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","363","92","319662435565899_1136465693885565","empty","","fetched (200)","2022-11-23 00:39:16.870845","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","364","92","319662435565899_1136465693885565","offcut","","fetched (200)","2022-11-23 00:39:16.870845","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","365","92","319662435565899_1136465693885565","headers","","fetched (200)","2022-11-23 00:39:16.870845","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","366","94","319662435565899_1135286944003440","empty","","fetched (200)","2022-11-23 00:39:17.529391","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","367","94","319662435565899_1135286944003440","offcut","","fetched (200)","2022-11-23 00:39:17.529391","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","368","94","319662435565899_1135286944003440","headers","","fetched (200)","2022-11-23 00:39:17.529391","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","369","96","319662435565899_1133379890860812","empty","","fetched (200)","2022-11-23 00:39:18.142686","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","370","96","319662435565899_1133379890860812","offcut","","fetched (200)","2022-11-23 00:39:18.142686","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","371","96","319662435565899_1133379890860812","headers","","fetched (200)","2022-11-23 00:39:18.142686","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","372","95","319662435565899_1134669640731837","empty","","fetched (200)","2022-11-23 00:39:18.066895","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","373","95","319662435565899_1134669640731837","offcut","","fetched (200)","2022-11-23 00:39:18.066895","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","374","95","319662435565899_1134669640731837","headers","","fetched (200)","2022-11-23 00:39:18.066895","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","375","98","319662435565899_1131411377724330","empty","","fetched (200)","2022-11-23 00:39:18.899628","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","376","98","319662435565899_1131411377724330","offcut","","fetched (200)","2022-11-23 00:39:18.899628","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","377","98","319662435565899_1131411377724330","headers","","fetched (200)","2022-11-23 00:39:18.899628","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","378","99","319662435565899_1130821124450022","empty","","fetched (200)","2022-11-23 00:39:19.233309","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","379","99","319662435565899_1130821124450022","offcut","","fetched (200)","2022-11-23 00:39:19.233309","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","380","99","319662435565899_1130821124450022","headers","","fetched (200)","2022-11-23 00:39:19.233309","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","381","97","319662435565899_475547687302993","empty","","fetched (200)","2022-11-23 00:39:18.657614","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","382","97","319662435565899_475547687302993","offcut","","fetched (200)","2022-11-23 00:39:18.657614","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","383","97","319662435565899_475547687302993","headers","","fetched (200)","2022-11-23 00:39:18.657614","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","384","100","319662435565899_1130173537848114","empty","","fetched (200)","2022-11-23 00:39:19.532015","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","385","100","319662435565899_1130173537848114","offcut","","fetched (200)","2022-11-23 00:39:19.532015","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","386","100","319662435565899_1130173537848114","headers","","fetched (200)","2022-11-23 00:39:19.532015","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","387","101","319662435565899_1128151484716986","empty","","fetched (200)","2022-11-23 00:39:19.837836","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","388","101","319662435565899_1128151484716986","offcut","","fetched (200)","2022-11-23 00:39:19.837836","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","389","101","319662435565899_1128151484716986","headers","","fetched (200)","2022-11-23 00:39:19.837836","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","390","102","319662435565899_1128610011337800","empty","","fetched (200)","2022-11-23 00:39:20.251655","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","391","102","319662435565899_1128610011337800","offcut","","fetched (200)","2022-11-23 00:39:20.251655","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","392","102","319662435565899_1128610011337800","headers","","fetched (200)","2022-11-23 00:39:20.251655","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","393","104","319662435565899_1127376718127796","empty","","fetched (200)","2022-11-23 00:39:20.803091","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","394","104","319662435565899_1127376718127796","offcut","","fetched (200)","2022-11-23 00:39:20.803091","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","395","104","319662435565899_1127376718127796","headers","","fetched (200)","2022-11-23 00:39:20.803091","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","396","103","319662435565899_1021913711850644","empty","","fetched (200)","2022-11-23 00:39:20.524245","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","397","103","319662435565899_1021913711850644","offcut","","fetched (200)","2022-11-23 00:39:20.524245","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","398","103","319662435565899_1021913711850644","headers","","fetched (200)","2022-11-23 00:39:20.524245","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","399","105","319662435565899_1126829974849137","empty","","fetched (200)","2022-11-23 00:39:21.237359","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","400","105","319662435565899_1126829974849137","offcut","","fetched (200)","2022-11-23 00:39:21.237359","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","401","105","319662435565899_1126829974849137","headers","","fetched (200)","2022-11-23 00:39:21.237359","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","402","106","319662435565899_1126111564920978","empty","","fetched (200)","2022-11-23 00:39:21.552697","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","403","106","319662435565899_1126111564920978","offcut","","fetched (200)","2022-11-23 00:39:21.552697","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","404","106","319662435565899_1126111564920978","headers","","fetched (200)","2022-11-23 00:39:21.552697","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","405","107","319662435565899_1125611301637671","empty","","fetched (200)","2022-11-23 00:39:21.816473","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","406","107","319662435565899_1125611301637671","offcut","","fetched (200)","2022-11-23 00:39:21.816473","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","407","107","319662435565899_1125611301637671","headers","","fetched (200)","2022-11-23 00:39:21.816473","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","408","2","319662435565899_1204588247073309","empty","","fetched (200)","2022-11-23 00:41:16.782787","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","409","2","319662435565899_1204588247073309","offcut","","fetched (200)","2022-11-23 00:41:16.782787","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 9, ""can_like"": true, ""has_liked"": false}","9","True","False"
"2","410","2","319662435565899_1204588247073309","headers","","fetched (200)","2022-11-23 00:41:16.782787","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","411","3","319662435565899_1203953193803481","empty","","fetched (200)","2022-11-23 00:41:16.782787","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","412","3","319662435565899_1203953193803481","offcut","","fetched (200)","2022-11-23 00:41:16.782787","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 12, ""can_like"": true, ""has_liked"": false}","12","True","False"
"2","413","3","319662435565899_1203953193803481","headers","","fetched (200)","2022-11-23 00:41:16.782787","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","414","5","319662435565899_1201903940675073","empty","","fetched (200)","2022-11-23 00:41:17.450320","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","415","5","319662435565899_1201903940675073","offcut","","fetched (200)","2022-11-23 00:41:17.450320","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 12, ""can_like"": true, ""has_liked"": false}","12","True","False"
"2","416","5","319662435565899_1201903940675073","headers","","fetched (200)","2022-11-23 00:41:17.450320","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","417","4","319662435565899_1201909120674555","empty","","fetched (200)","2022-11-23 00:41:17.173001","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","418","4","319662435565899_1201909120674555","offcut","","fetched (200)","2022-11-23 00:41:17.173001","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 63, ""can_like"": true, ""has_liked"": false}","63","True","False"
"2","419","4","319662435565899_1201909120674555","headers","","fetched (200)","2022-11-23 00:41:17.173001","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","420","6","319662435565899_1201874294011371","empty","","fetched (200)","2022-11-23 00:41:17.627416","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","421","6","319662435565899_1201874294011371","offcut","","fetched (200)","2022-11-23 00:41:17.627416","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 183, ""can_like"": true, ""has_liked"": false}","183","True","False"
"2","422","6","319662435565899_1201874294011371","headers","","fetched (200)","2022-11-23 00:41:17.627416","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","423","7","319662435565899_1201023730763094","empty","","fetched (200)","2022-11-23 00:41:17.959685","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","424","7","319662435565899_1201023730763094","offcut","","fetched (200)","2022-11-23 00:41:17.959685","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 69, ""can_like"": true, ""has_liked"": false}","69","True","False"
"2","425","7","319662435565899_1201023730763094","headers","","fetched (200)","2022-11-23 00:41:17.959685","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","426","8","319662435565899_1200153660850101","empty","","fetched (200)","2022-11-23 00:41:18.308320","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","427","8","319662435565899_1200153660850101","offcut","","fetched (200)","2022-11-23 00:41:18.308320","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 25, ""can_like"": true, ""has_liked"": false}","25","True","False"
"2","428","8","319662435565899_1200153660850101","headers","","fetched (200)","2022-11-23 00:41:18.308320","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","429","10","319662435565899_1198748457657288","empty","","fetched (200)","2022-11-23 00:41:19.012349","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","430","10","319662435565899_1198748457657288","offcut","","fetched (200)","2022-11-23 00:41:19.012349","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 9, ""can_like"": true, ""has_liked"": false}","9","True","False"
"2","431","10","319662435565899_1198748457657288","headers","","fetched (200)","2022-11-23 00:41:19.012349","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","432","9","319662435565899_1199444144254386","empty","","fetched (200)","2022-11-23 00:41:18.644793","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","433","9","319662435565899_1199444144254386","offcut","","fetched (200)","2022-11-23 00:41:18.644793","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 40, ""can_like"": true, ""has_liked"": false}","40","True","False"
"2","434","9","319662435565899_1199444144254386","headers","","fetched (200)","2022-11-23 00:41:18.644793","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","435","11","319662435565899_1198074257724708","empty","","fetched (200)","2022-11-23 00:41:19.282985","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","436","11","319662435565899_1198074257724708","offcut","","fetched (200)","2022-11-23 00:41:19.282985","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 13, ""can_like"": true, ""has_liked"": false}","13","True","False"
"2","437","11","319662435565899_1198074257724708","headers","","fetched (200)","2022-11-23 00:41:19.282985","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","438","13","319662435565899_1196654334533367","empty","","fetched (200)","2022-11-23 00:41:20.105510","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","439","13","319662435565899_1196654334533367","offcut","","fetched (200)","2022-11-23 00:41:20.105510","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 24, ""can_like"": true, ""has_liked"": false}","24","True","False"
"2","440","13","319662435565899_1196654334533367","headers","","fetched (200)","2022-11-23 00:41:20.105510","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","441","12","319662435565899_1197355421129925","empty","","fetched (200)","2022-11-23 00:41:19.617593","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","442","12","319662435565899_1197355421129925","offcut","","fetched (200)","2022-11-23 00:41:19.617593","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 17, ""can_like"": true, ""has_liked"": false}","17","True","False"
"2","443","12","319662435565899_1197355421129925","headers","","fetched (200)","2022-11-23 00:41:19.617593","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","444","14","319662435565899_1195326811332786","empty","","fetched (200)","2022-11-23 00:41:20.297904","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","445","14","319662435565899_1195326811332786","offcut","","fetched (200)","2022-11-23 00:41:20.297904","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 37, ""can_like"": true, ""has_liked"": false}","37","True","False"
"2","446","14","319662435565899_1195326811332786","headers","","fetched (200)","2022-11-23 00:41:20.297904","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","447","15","319662435565899_1194673071398160","empty","","fetched (200)","2022-11-23 00:41:20.615629","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","448","15","319662435565899_1194673071398160","offcut","","fetched (200)","2022-11-23 00:41:20.615629","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 52, ""can_like"": true, ""has_liked"": false}","52","True","False"
"2","449","15","319662435565899_1194673071398160","headers","","fetched (200)","2022-11-23 00:41:20.615629","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","450","16","319662435565899_1193997924799008","empty","","fetched (200)","2022-11-23 00:41:21.021636","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","451","16","319662435565899_1193997924799008","offcut","","fetched (200)","2022-11-23 00:41:21.021636","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 49, ""can_like"": true, ""has_liked"": false}","49","True","False"
"2","452","16","319662435565899_1193997924799008","headers","","fetched (200)","2022-11-23 00:41:21.021636","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","453","17","319662435565899_1193352341530233","empty","","fetched (200)","2022-11-23 00:41:21.377288","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","454","17","319662435565899_1193352341530233","offcut","","fetched (200)","2022-11-23 00:41:21.377288","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 5, ""can_like"": true, ""has_liked"": false}","5","True","False"
"2","455","17","319662435565899_1193352341530233","headers","","fetched (200)","2022-11-23 00:41:21.377288","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","456","18","319662435565899_1191947938337340","empty","","fetched (200)","2022-11-23 00:41:21.612957","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","457","18","319662435565899_1191947938337340","offcut","","fetched (200)","2022-11-23 00:41:21.612957","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 22, ""can_like"": true, ""has_liked"": false}","22","True","False"
"2","458","18","319662435565899_1191947938337340","headers","","fetched (200)","2022-11-23 00:41:21.612957","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","459","20","319662435565899_972660717055935","empty","","fetched (200)","2022-11-23 00:41:22.361780","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","460","20","319662435565899_972660717055935","offcut","","fetched (200)","2022-11-23 00:41:22.361780","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 35, ""can_like"": true, ""has_liked"": false}","35","True","False"
"2","461","20","319662435565899_972660717055935","headers","","fetched (200)","2022-11-23 00:41:22.361780","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","462","21","319662435565899_1190612251804242","empty","","fetched (200)","2022-11-23 00:41:22.674719","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","463","21","319662435565899_1190612251804242","offcut","","fetched (200)","2022-11-23 00:41:22.674719","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 26, ""can_like"": true, ""has_liked"": false}","26","True","False"
"2","464","21","319662435565899_1190612251804242","headers","","fetched (200)","2022-11-23 00:41:22.674719","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","465","19","319662435565899_1191943431671124","empty","","fetched (200)","2022-11-23 00:41:21.972456","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","466","19","319662435565899_1191943431671124","offcut","","fetched (200)","2022-11-23 00:41:21.972456","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 19, ""can_like"": true, ""has_liked"": false}","19","True","False"
"2","467","19","319662435565899_1191943431671124","headers","","fetched (200)","2022-11-23 00:41:21.972456","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","468","22","319662435565899_1189919601873507","empty","","fetched (200)","2022-11-23 00:41:22.955889","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","469","22","319662435565899_1189919601873507","offcut","","fetched (200)","2022-11-23 00:41:22.955889","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 54, ""can_like"": true, ""has_liked"": false}","54","True","False"
"2","470","22","319662435565899_1189919601873507","headers","","fetched (200)","2022-11-23 00:41:22.955889","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","471","23","319662435565899_1187842008747933","empty","","fetched (200)","2022-11-23 00:41:23.272699","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","472","23","319662435565899_1187842008747933","offcut","","fetched (200)","2022-11-23 00:41:23.272699","Facebook:/<post-id>/likes","","","","","","","","","","{""total_count"": 31, ""can_like"": true, ""has_liked"": false}","31","True","False"
"2","473","23","319662435565899_1187842008747933","headers","","fetched (200)","2022-11-23 00:41:23.272699","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
"2","474","24","319662435565899_1187182192147248","empty","","fetched (200)","2022-11-23 00:41:23.633801","Facebook:/<post-id>/likes","","","","","","","","","","","","",""
