"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"name";"message";"created_time";"from.name";"status_type";"shares.count";"comments.summary.total_count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"319662435565899_1026522048213264/319662435565899_1017892419076227/319662435565899_1017892419076227";"711";"14";"2";"319662435565899_1017892419076227";"data";"data.*";"fetched (200)";"2022-03-02 02:13:08.954218";"Facebook:/<post-id>/comments";"";"Brahinely Salas";"2022-02-15T06:31:12+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017892419076227/319662435565899_1017892419076227";"712";"14";"2";"319662435565899_1017892419076227";"data";"data.*";"fetched (200)";"2022-03-02 02:13:08.954218";"Facebook:/<post-id>/comments";"";"Una pregunta que tiene que tener el venezolano para sacar cosas a cuotas con el permiso";"2022-02-15T14:25:10+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017892419076227/319662435565899_1017892419076227";"713";"14";"2";"319662435565899_1017892419076227";"data";"data.*";"fetched (200)";"2022-03-02 02:13:08.954218";"Facebook:/<post-id>/comments";"";"Tayru Lizcano";"2022-02-15T17:42:14+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017892419076227/319662435565899_1017892419076227";"714";"14";"2";"319662435565899_1017892419076227";"data";"data.*";"fetched (200)";"2022-03-02 02:13:08.954218";"Facebook:/<post-id>/comments";"";"Mary Villasmil Rodriguez Dayanet Chourio";"2022-02-16T01:38:04+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017892419076227/319662435565899_1017892419076227";"715";"14";"2";"319662435565899_1017892419076227";"data";"data.*";"fetched (200)";"2022-03-02 02:13:08.954218";"Facebook:/<post-id>/comments";"";"No soy escritora pero puedo hacer el intento 🤷‍♀️🤣";"2022-02-18T20:10:10+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017892419076227/319662435565899_1017892419076227";"716";"14";"2";"319662435565899_1017892419076227";"offcut";"";"fetched (200)";"2022-03-02 02:13:08.954218";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913";"15";"1";"1";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 01:56:13.906370";"Facebook:/<page-id>/posts";"";"📢 ¡ACTIVOS PANAS EN CALI Y MEDELLÍN! 📢 . . 👉 La semana que viene 📍#MigraciónColombia estará realizando jornadas masivas para la entrega de PPT a todos nuestros hermanos venezolanos en estas localidades, así lo informó el director de la entidad en su Facebook Live del 09-02-2022 💪 . . ‼️ No te peles estas oportunidades y activa las notificaciones para que estés al pendiente de las direcciones donde estarán. #TuAliadoParaInformarte";"2022-02-13T21:24:05+0000";"Voices of Venezuela";"added_photos";"10";"33";"67";"59";"7";"1";"0";"0";"0"
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"717";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Nani cm estás. Aún nada! Aún no me sale nada ni un correo me envían nada. Alguien me comentó que debía hacer el biométrico otra ves. Por que hubo un inconveniente con el sistema y por eso no han salido la mayoría que hemos realizado el biométrico";"2022-02-13T21:30:19+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"718";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Y los de septiembre q debemos volver al censo o como";"2022-02-13T21:33:00+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"719";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Tendré que esperar a que me llegue la cita o podre ir a realizar el biometrico?";"2022-02-13T21:34:18+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"720";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Lo único que tengo es el Rumv";"2022-02-13T21:34:38+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"721";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Aún nada de los de sectiembre  si nos van a aprobar o a requerir  ya tienen qe dar una repuesta ya";"2022-02-13T21:42:36+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"722";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Solo esperar y esperar y esperar";"2022-02-13T21:43:03+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"723";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Hola Nany como estas...  Por favor tendrás la información para cuando en Ibagué las entregas masivas x fis xfis 🙃";"2022-02-13T21:46:14+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"724";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Los de septiembre en monteria por favor";"2022-02-13T21:57:11+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"725";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Hola mi querida nany  rato sin escribir pero la mi pregunta es que paso porque aun si el director Juan Francisco Espinoza palacio dijo que los de septiembre tenemos.errores  Mi pregunta es Porque ? Aun no no los informa a los tienen o tenemos problema para ir a un punto visible o guindar los guantes porque la verdad que ya esto.esta caliente ya son 5 meses esperando una respuesta y nada amiga nany que solo esta en trámite entonces ya que el director dijo de los errores porque no sale una respuesta al.consultar si asegun el fueron revisado 🤔🤷🤷🤷";"2022-02-13T21:57:15+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"726";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Hola Voices of Venezuela  ize el trámite de mi hijo en Medellín y me sale impreso para retirar en Cali . Que debo hacer por favor";"2022-02-13T22:00:47+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"727";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Y otra que tengo ya que son cinco largos meses esperando una respuesta me dirijo a las oficinas principal y los puntos visible y el selador no me deja entrar hablar con un acesor de migración porque dise que no que solo llame por teléfono llamo.por teléfono y peor me dise que tengo que seguí esperando 😡";"2022-02-13T22:01:09+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"728";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Una pregunta yo hice el registro biométrico en octubre y me dijeron que en 90 días me enviarían un correo, entro y verificó y nada... Sigue en proceso pero alguien que fue conmigo el mismo día ya tiene el permiso... Cómo verifico si es una información errónea? O si en efecto continúa en proceso?";"2022-02-13T22:21:16+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"729";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Bueno es que activen ese permiso como es, para los que estábamos legales sigamos estando, no e podido ir al médico, porque me debía a ver llegado mi permiso hace rato y está varado en Bogotá";"2022-02-13T22:26:02+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"730";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Buenas tarde q días van a estar en medellin";"2022-02-13T22:53:16+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"731";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Hola los que tienen Pep deben actualizar el documento";"2022-02-13T23:04:02+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"732";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"No pude registrar a mi esposa y sus dos hijo como ago ya ellos tienen más de tres años en Colombia como puedo hacer";"2022-02-13T23:19:17+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"733";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Nani aún nadaaaa 11 de septiembre por favor";"2022-02-13T23:26:06+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"734";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"El mío ya m lo entregaron  medellin";"2022-02-13T23:38:57+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"735";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Hasta ahora, no sé cuál es la razón por la cual sigo en trámite, no hay forma de saberlo, soy del 1 de septiembre, en trámite, no me llega correo ni llamada . Ya voy para 6 meses de la cita Biométrica y 9 meses y un par de días del registro. Como quisiera saber qué puedo hacer, además de espera, tener paciencia y agradecer";"2022-02-13T23:54:54+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"736";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Yo hice todo el 15 de septiembre  y aún nada que me sale";"2022-02-14T00:46:08+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"737";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Uns pregunta cuando hay entrega masiva lo entregan solo con el certificado de rum sin que salga aprobado?";"2022-02-14T01:54:26+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"738";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Holaaa Buenas noches y para ibague cuando La entrega";"2022-02-14T02:30:57+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"739";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Buenas noches quien tiene la lista nueva de cali";"2022-02-14T03:30:19+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"740";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Se suponía que seriamos de los primeros ya q fuimos los primeros en sacarlo y les llega a todo el mundo menos a los de septiembre no digo yo q uno es Salao jajajajajaja";"2022-02-14T10:26:35+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"741";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"2 de septiembre y nada. Llame a migracion me tomaron los datos y solo dijeron q tenia q esperar xq esta en tramite 😓";"2022-02-14T10:32:15+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"742";"15";"2";"319662435565899_1017265559138913";"offcut";"";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"743";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Cuando en Barranquilla";"2022-02-14T12:44:48+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"744";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Yo soy de noviembre y ni siquiera aun me lo ha  aprobado 😔😔";"2022-02-14T13:05:33+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"745";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Hola nany buenas tardes y los que faltan de octubre";"2022-02-14T18:37:49+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"746";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Me sale que debo retirar en cucuta... Como se que esta aquí en Cali??";"2022-02-15T01:17:38+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"747";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Q a pasado con la gente de octubre vean la fecha y nada q a prueban eso";"2022-02-15T02:06:21+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"748";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Hola, me acaba de llegar un mensaje de texto donde dice que mañana debo retirar mi ppt en el movistar arena de bogota, pero yo vivo en medellin e hice todo mi procedimiento acá.... será que debo acercarme al lugar donde harán la entrega masiva acá en medellin????";"2022-02-15T20:08:31+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"749";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Hola nani bella buen día nani cuando abra entrega masiva acá en Cartagena yo ise mi biometrico el 16 de octubre y todavía me dice en proceso y a todos los que lo isieron conmigo el mismo día ya tienen más de un mes que les llego";"2022-02-17T09:37:08+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"750";"15";"2";"319662435565899_1017265559138913";"data";"data.*";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"Hola del 7 de septiembre y nada de nada ya me registre en septiembre visible y nada de nada q pereza x ser uno de los primeros personas q lo isieron en enero y ya le an entregado su ppt y yo nada q flojera ...";"2022-03-02T01:45:33+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1017265559138913/319662435565899_1017265559138913";"751";"15";"2";"319662435565899_1017265559138913";"offcut";"";"fetched (200)";"2022-03-02 02:13:09.814778";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1016679749197494";"16";"1";"1";"319662435565899_1016679749197494";"data";"data.*";"fetched (200)";"2022-03-02 01:56:13.906370";"Facebook:/<page-id>/posts";"";"⁉️¿NECESITAS ASESORÍA JURÍDICA? ¡TIENES QUE LEER ESTO!‼️ . . 👉 La embajada venezolana tiene un convenio con el Politécnico Grancolombiano, en donde los venezolanos pueden recibir asesoría jurídica 🤝 . . 🤔 ¿Lo mejor? ¡Es totalmente gratuita! Escríbenos por WhatsApp 📲 350 501 29 78 y te pasamos el link del formulario 💪 #TuAliadoParaInformarte";"2022-02-12T21:18:36+0000";"Voices of Venezuela";"added_photos";"11";"9";"44";"43";"1";"0";"0";"0";"0"
"319662435565899_1026522048213264/319662435565899_1016679749197494/319662435565899_1016679749197494";"752";"16";"2";"319662435565899_1016679749197494";"data";"data.*";"fetched (200)";"2022-03-02 02:13:10.122720";"Facebook:/<post-id>/comments";"";"Hola buenas tardes un cordial saludo, con esta asesoría lo ayudan para asesorar en lo laboral, si hay alguna explotación.";"2022-02-12T22:45:55+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1016679749197494/319662435565899_1016679749197494";"753";"16";"2";"319662435565899_1016679749197494";"data";"data.*";"fetched (200)";"2022-03-02 02:13:10.122720";"Facebook:/<post-id>/comments";"";"Con el pep no se puede cobrar las sesantia por que esta vencido y hay que esperar hasta sacar el nuevo imagínese si tienen la cita para marzo y si acaso lo entregan en junio que injusticia";"2022-02-13T00:19:55+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1016679749197494/319662435565899_1016679749197494";"754";"16";"2";"319662435565899_1016679749197494";"data";"data.*";"fetched (200)";"2022-03-02 02:13:10.122720";"Facebook:/<post-id>/comments";"";"Buenas noches Nani cm ago con mi sobrina q ella no tiene cédula lo q tiene es la partida de nacimiento";"2022-02-13T04:47:13+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1016679749197494/319662435565899_1016679749197494";"755";"16";"2";"319662435565899_1016679749197494";"data";"data.*";"fetched (200)";"2022-03-02 02:13:10.122720";"Facebook:/<post-id>/comments";"";"Necesito asesoría urgente tengo un caso de xenofobia";"2022-02-13T11:38:15+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1016679749197494/319662435565899_1016679749197494";"756";"16";"2";"319662435565899_1016679749197494";"data";"data.*";"fetched (200)";"2022-03-02 02:13:10.122720";"Facebook:/<post-id>/comments";"";"Dónde vivo";"2022-02-13T11:38:21+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1016679749197494/319662435565899_1016679749197494";"757";"16";"2";"319662435565899_1016679749197494";"data";"data.*";"fetched (200)";"2022-03-02 02:13:10.122720";"Facebook:/<post-id>/comments";"";"Roxibel Rondon";"2022-02-13T20:55:44+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1016679749197494/319662435565899_1016679749197494";"758";"16";"2";"319662435565899_1016679749197494";"data";"data.*";"fetched (200)";"2022-03-02 02:13:10.122720";"Facebook:/<post-id>/comments";"";"Hola ayuda con asesoria para una demanda por inteligencia medica";"2022-02-14T03:59:40+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1016679749197494/319662435565899_1016679749197494";"759";"16";"2";"319662435565899_1016679749197494";"data";"data.*";"fetched (200)";"2022-03-02 02:13:10.122720";"Facebook:/<post-id>/comments";"";"Hola yo tengo mi cédula cancelada pero ya gracias a Dios conseguí a unos abogados buenísimos que ya comenzaron mi papeleo, son muy preparados, reconocidos, defensores de los venezolanos y comodidad en sus pagos. Súper recomendados! Quien necesite el servicio avíseme";"2022-02-16T15:15:43+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1016679749197494/319662435565899_1016679749197494";"760";"16";"2";"319662435565899_1016679749197494";"data";"data.*";"fetched (200)";"2022-03-02 02:13:10.122720";"Facebook:/<post-id>/comments";"";"Hola Nani saludos, quería saber si es posible sacar un poder que el padre de mi hija me otorgue y de ser posible, donde podría sacarlo?";"2022-02-18T02:50:31+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1016679749197494/319662435565899_1016679749197494";"761";"16";"2";"319662435565899_1016679749197494";"offcut";"";"fetched (200)";"2022-03-02 02:13:10.122720";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1016140582584744";"17";"1";"1";"319662435565899_1016140582584744";"data";"data.*";"fetched (200)";"2022-03-02 01:56:13.906370";"Facebook:/<page-id>/posts";"";"‼️¡LA MIGRA CHAMBA LLEGÓ y LLEGÓ PARA QUEDARSE!‼️  🤔 ¿Qué esperas para compartir con otros panas esta noticia? ¡Déjanos en los comentarios qué opinas de esta nueva opción en nuestro WhatsApp! #TuAliadoParaInformarte";"2022-02-11T23:05:30+0000";"Voices of Venezuela";"added_video";"53";"7";"161";"143";"18";"0";"0";"0";"0"
"319662435565899_1026522048213264/319662435565899_1016140582584744/319662435565899_1016140582584744";"762";"17";"2";"319662435565899_1016140582584744";"data";"data.*";"fetched (200)";"2022-03-02 02:13:10.512560";"Facebook:/<post-id>/comments";"";"Esto aplica para todo el territorio nacional?";"2022-02-12T01:36:33+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1016140582584744/319662435565899_1016140582584744";"763";"17";"2";"319662435565899_1016140582584744";"data";"data.*";"fetched (200)";"2022-03-02 02:13:10.512560";"Facebook:/<post-id>/comments";"";"De que se trata";"2022-02-12T01:55:29+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1016140582584744/319662435565899_1016140582584744";"764";"17";"2";"319662435565899_1016140582584744";"data";"data.*";"fetched (200)";"2022-03-02 02:13:10.512560";"Facebook:/<post-id>/comments";"";"Es para cualquier parte del país?";"2022-02-12T04:04:56+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1016140582584744/319662435565899_1016140582584744";"765";"17";"2";"319662435565899_1016140582584744";"data";"data.*";"fetched (200)";"2022-03-02 02:13:10.512560";"Facebook:/<post-id>/comments";"";"Información gracias";"2022-02-12T10:51:49+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1016140582584744/319662435565899_1016140582584744";"766";"17";"2";"319662435565899_1016140582584744";"data";"data.*";"fetched (200)";"2022-03-02 02:13:10.512560";"Facebook:/<post-id>/comments";"";"Buen día, regalame por favor el WhatsApp";"2022-02-14T09:51:45+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1016140582584744/319662435565899_1016140582584744";"767";"17";"2";"319662435565899_1016140582584744";"data";"data.*";"fetched (200)";"2022-03-02 02:13:10.512560";"Facebook:/<post-id>/comments";"";"";"2022-02-14T21:45:35+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1016140582584744/319662435565899_1016140582584744";"768";"17";"2";"319662435565899_1016140582584744";"data";"data.*";"fetched (200)";"2022-03-02 02:13:10.512560";"Facebook:/<post-id>/comments";"";"Una pregunta que tiene que tener el venezolano para sacar cosas a cuota";"2022-02-15T14:25:47+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_1016140582584744/319662435565899_1016140582584744";"769";"17";"2";"319662435565899_1016140582584744";"offcut";"";"fetched (200)";"2022-03-02 02:13:10.512560";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373";"18";"1";"1";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 01:56:13.906370";"Facebook:/<page-id>/posts";"";"📢 Nani te tiene increíbles noticias sobre ofertas laborales,  cómo formalizar tu emprendimiento y MUCHO MÁS  🤔 ¿Qué esperas para compartir con tus panas?   #NaniResponde #VenezolanosEnColombia";"2022-02-10T23:22:52+0000";"Voices of Venezuela";"added_video";"88";"204";"201";"157";"44";"0";"0";"0";"0"
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"770";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"Nan tu no haz ido a la cita en Bogotá en los cade hacen el Biometrico sin cita, te lo digo por que 2 de mis cuñados fueron ahorita en enero sin cita y les hicieron el Biometrico..";"2022-02-11T00:02:51+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"771";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"Por favor si es tan amable me podría enviar el número de teléfono. Yo tengo ya mi documentación y quisiera trabajar";"2022-02-10T23:29:24+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"772";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"Nany no sabrás si hay jornadas de entrega del documento en el valle soy de septiembre y ya tengo un mes que me sale en la página en impresión pf dime";"2022-02-10T23:34:28+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"773";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"Nani Dios te bendiga y a tu equipo gracias infinita por su apoyo. Nani la migra chamba  aplica para el departamento Bolívar";"2022-02-11T00:01:37+0000";"";"";"";"";"";"";"";"";"";"";""
"319662435565899_1026522048213264/319662435565899_644651913404373/319662435565899_644651913404373";"774";"18";"2";"319662435565899_644651913404373";"data";"data.*";"fetched (200)";"2022-03-02 02:13:11.457985";"Facebook:/<post-id>/comments";"";"Nany saludos Dios te bendiga me registre. Desde septiembre en él Rumv con mi pepff  y nada que me dan respuesta sabes algo de eso  De los de septiembre";"2022-02-11T00:00:17+0000";"";"";"";"";"";"";"";"";"";"";""
